date,ticker,name,close
2000-02-03,XLU,utilities,5.472264289855957
2000-02-03,XLV,health_care,21.273557662963867
2000-02-03,XLY,consumer_discretionary,10.404932975769043
2000-02-04,XLB,materials,6.51934814453125
2000-02-04,XLE,energy,6.5932769775390625
2000-02-04,XLF,financials,10.9469575881958
2000-02-04,XLI,industrials,16.9880313873291
2000-02-04,XLK,technology,20.13805389404297
2000-02-04,XLP,consumer_staples,12.122149467468262
2000-02-04,XLU,utilities,5.44402551651001
2000-02-04,XLV,health_care,21.34735870361328
2000-02-04,XLY,consumer_discretionary,10.387579917907715
2000-02-07,XLB,materials,6.393222808837891
2000-02-07,XLE,energy,6.667659759521484
2000-02-07,XLF,financials,10.833324432373047
2000-02-07,XLI,industrials,16.69428825378418
2000-02-07,XLK,technology,20.370601654052734
2000-02-07,XLP,consumer_staples,12.105473518371582
2000-02-07,XLU,utilities,5.428336143493652
2000-02-07,XLV,health_care,20.999473571777344
2000-02-07,XLY,consumer_discretionary,10.16779613494873
2000-02-08,XLB,materials,6.375823020935059
2000-02-08,XLE,energy,6.608932971954346
2000-02-08,XLF,financials,10.954536437988281
2000-02-08,XLI,industrials,16.76283073425293
2000-02-08,XLK,technology,20.556625366210938
2000-02-08,XLP,consumer_staples,12.255542755126953
2000-02-08,XLU,utilities,5.440885543823242
2000-02-08,XLV,health_care,21.23139190673828
2000-02-08,XLY,consumer_discretionary,10.39914608001709
2000-02-09,XLB,materials,6.2497029304504395
2000-02-09,XLE,energy,6.389682292938232
2000-02-09,XLF,financials,10.69697093963623
2000-02-09,XLI,industrials,16.586584091186523
2000-02-09,XLK,technology,20.300827026367188
2000-02-09,XLP,consumer_staples,12.147162437438965
2000-02-09,XLU,utilities,5.440885543823242
2000-02-09,XLV,health_care,20.851884841918945
2000-02-09,XLY,consumer_discretionary,10.225632667541504
2000-02-10,XLB,materials,6.197513580322266
2000-02-10,XLE,energy,6.522799491882324
2000-02-10,XLF,financials,10.401507377624512
2000-02-10,XLI,industrials,16.30263900756836
2000-02-10,XLK,technology,20.783353805541992
2000-02-10,XLP,consumer_staples,11.738643646240234
2000-02-10,XLU,utilities,5.3624444007873535
2000-02-10,XLV,health_care,20.672666549682617
2000-02-10,XLY,consumer_discretionary,10.133094787597656
2000-02-11,XLB,materials,6.045291900634766
2000-02-11,XLE,energy,6.444493770599365
2000-02-11,XLF,financials,10.424236297607422
2000-02-11,XLI,industrials,15.959938049316406
2000-02-11,XLK,technology,20.231067657470703
2000-02-11,XLP,consumer_staples,11.51353931427002
2000-02-11,XLU,utilities,5.268307685852051
2000-02-11,XLV,health_care,20.683212280273438
2000-02-11,XLY,consumer_discretionary,9.98850154876709
2000-02-14,XLB,materials,6.14532470703125
2000-02-14,XLE,energy,6.546290397644043
2000-02-14,XLF,financials,10.515149116516113
2000-02-14,XLI,industrials,16.214515686035156
2000-02-14,XLK,technology,20.242687225341797
2000-02-14,XLP,consumer_staples,11.571901321411133
2000-02-14,XLU,utilities,5.274583339691162
2000-02-14,XLV,health_care,20.303707122802734
2000-02-14,XLY,consumer_discretionary,10.04055118560791
2000-02-15,XLB,materials,6.4106221199035645
2000-02-15,XLE,energy,6.820358753204346
2000-02-15,XLF,financials,10.530294418334961
2000-02-15,XLI,industrials,16.49846076965332
2000-02-15,XLK,technology,20.300827026367188
2000-02-15,XLP,consumer_staples,11.830352783203125
2000-02-15,XLU,utilities,5.262033462524414
2000-02-15,XLV,health_care,20.145580291748047
2000-02-15,XLY,consumer_discretionary,10.063693046569824
2000-02-16,XLB,materials,6.262749671936035
2000-02-16,XLE,energy,6.851680278778076
2000-02-16,XLF,financials,10.310599327087402
2000-02-16,XLI,industrials,16.45929718017578
2000-02-16,XLK,technology,20.196184158325195
2000-02-16,XLP,consumer_staples,11.663613319396973
2000-02-16,XLU,utilities,5.240068435668945
2000-02-16,XLV,health_care,19.576318740844727
2000-02-16,XLY,consumer_discretionary,9.67039966583252
2000-02-17,XLB,materials,6.2497029304504395
2000-02-17,XLE,energy,6.843850135803223
2000-02-17,XLF,financials,10.181814193725586
2000-02-17,XLI,industrials,16.527843475341797
2000-02-17,XLK,technology,20.649639129638672
2000-02-17,XLP,consumer_staples,11.488527297973633
2000-02-17,XLU,utilities,5.208693504333496
2000-02-17,XLV,health_care,19.56576156616211
2000-02-17,XLY,consumer_discretionary,9.392782211303711
2000-02-18,XLB,materials,6.058341026306152
2000-02-18,XLE,energy,6.644169330596924
2000-02-18,XLF,financials,9.818181991577148
2000-02-18,XLI,industrials,16.165557861328125
2000-02-18,XLK,technology,19.952014923095703
2000-02-18,XLP,consumer_staples,11.355134963989258
2000-02-18,XLU,utilities,5.017287731170654
2000-02-18,XLV,health_care,19.028121948242188
2000-02-18,XLY,consumer_discretionary,9.253971099853516
2000-02-22,XLB,materials,6.2497029304504395
2000-02-22,XLE,energy,6.585440635681152
2000-02-22,XLF,financials,9.909087181091309
2000-02-22,XLI,industrials,16.429922103881836
2000-02-22,XLK,technology,19.9055118560791
2000-02-22,XLP,consumer_staples,11.538556098937988
2000-02-22,XLU,utilities,4.998461723327637
2000-02-22,XLV,health_care,18.89109230041504
2000-02-22,XLY,consumer_discretionary,9.277103424072266
2000-02-23,XLB,materials,6.180117130279541
2000-02-23,XLE,energy,6.4131693840026855
2000-02-23,XLF,financials,9.871207237243652
2000-02-23,XLI,industrials,16.30263900756836
2000-02-23,XLK,technology,20.510116577148438
2000-02-23,XLP,consumer_staples,11.288443565368652
2000-02-23,XLU,utilities,4.894915580749512
2000-02-23,XLV,health_care,19.186254501342773
2000-02-23,XLY,consumer_discretionary,9.248185157775879
2000-02-24,XLB,materials,5.958309173583984
2000-02-24,XLE,energy,6.342695236206055
2000-02-24,XLF,financials,9.666658401489258
2000-02-24,XLI,industrials,16.155763626098633
2000-02-24,XLK,technology,20.765911102294922
2000-02-24,XLP,consumer_staples,11.054996490478516
2000-02-24,XLU,utilities,4.731751441955566
2000-02-24,XLV,health_care,19.03867530822754
2000-02-24,XLY,consumer_discretionary,8.95321273803711
2000-02-25,XLB,materials,5.862629413604736
2000-02-25,XLE,energy,6.2174072265625
2000-02-25,XLF,financials,9.606050491333008
2000-02-25,XLI,industrials,15.871816635131836
2000-02-25,XLK,technology,20.568246841430664
2000-02-25,XLP,consumer_staples,10.779877662658691
2000-02-25,XLU,utilities,4.706648349761963
2000-02-25,XLV,health_care,18.448333740234375
2000-02-25,XLY,consumer_discretionary,8.987915992736816
2000-02-28,XLB,materials,5.880023002624512
2000-02-28,XLE,energy,6.405344009399414
2000-02-28,XLF,financials,9.916661262512207
2000-02-28,XLI,industrials,15.920778274536133
2000-02-28,XLK,technology,20.324085235595703
2000-02-28,XLP,consumer_staples,10.988300323486328
2000-02-28,XLU,utilities,4.841574192047119
2000-02-28,XLV,health_care,18.775127410888672
2000-02-28,XLY,consumer_discretionary,9.311805725097656
2000-02-29,XLB,materials,5.840884685516357
2000-02-29,XLE,energy,6.554121971130371
2000-02-29,XLF,financials,9.984842300415039
2000-02-29,XLI,industrials,16.09701919555664
2000-02-29,XLK,technology,20.78916358947754
2000-02-29,XLP,consumer_staples,10.946616172790527
2000-02-29,XLU,utilities,4.876089096069336
2000-02-29,XLV,health_care,18.985960006713867
2000-02-29,XLY,consumer_discretionary,9.508452415466309
2000-03-01,XLB,materials,5.779995918273926
2000-03-01,XLE,energy,6.718559265136719
2000-03-01,XLF,financials,10.121201515197754
2000-03-01,XLI,industrials,16.008892059326172
2000-03-01,XLK,technology,20.99845314025879
2000-03-01,XLP,consumer_staples,10.846570014953613
2000-03-01,XLU,utilities,5.0894575119018555
2000-03-01,XLV,health_care,19.14409637451172
2000-03-01,XLY,consumer_discretionary,9.398564338684082
2000-03-02,XLB,materials,5.653872966766357
2000-03-02,XLE,energy,6.843850135803223
2000-03-02,XLF,financials,10.060599327087402
2000-03-02,XLI,industrials,16.067644119262695
2000-03-02,XLK,technology,21.207744598388672
2000-03-02,XLP,consumer_staples,10.871581077575684
2000-03-02,XLU,utilities,5.221243858337402
2000-03-02,XLV,health_care,19.059757232666016
2000-03-02,XLY,consumer_discretionary,9.386996269226074
2000-03-03,XLB,materials,5.836532115936279
2000-03-03,XLE,energy,6.734220504760742
2000-03-03,XLF,financials,10.151511192321777
2000-03-03,XLI,industrials,16.50825309753418
2000-03-03,XLK,technology,21.79490852355957
2000-03-03,XLP,consumer_staples,10.813224792480469
2000-03-03,XLU,utilities,5.268307685852051
2000-03-03,XLV,health_care,19.323305130004883
2000-03-03,XLY,consumer_discretionary,9.560508728027344
2000-03-06,XLB,materials,5.697364330291748
2000-03-06,XLE,energy,6.695065498352051
2000-03-06,XLF,financials,10.053021430969238
2000-03-06,XLI,industrials,16.439712524414062
2000-03-06,XLK,technology,21.760025024414062
2000-03-06,XLP,consumer_staples,10.554773330688477
2000-03-06,XLU,utilities,5.120832443237305
2000-03-06,XLV,health_care,18.94379234313965
2000-03-06,XLY,consumer_discretionary,9.334944725036621
2000-03-07,XLB,materials,5.514699459075928
2000-03-07,XLE,energy,7.157068252563477
2000-03-07,XLF,financials,9.749996185302734
2000-03-07,XLI,industrials,15.783693313598633
2000-03-07,XLK,technology,21.16123390197754
2000-03-07,XLP,consumer_staples,9.987845420837402
2000-03-07,XLU,utilities,5.061216831207275
2000-03-07,XLV,health_care,18.595916748046875
2000-03-07,XLY,consumer_discretionary,9.074674606323242
2000-03-08,XLB,materials,5.6321282386779785
2000-03-08,XLE,energy,7.039609909057617
2000-03-08,XLF,financials,9.636360168457031
2000-03-08,XLI,industrials,15.950146675109863
2000-03-08,XLK,technology,21.533296585083008
2000-03-08,XLP,consumer_staples,10.296321868896484
2000-03-08,XLU,utilities,5.095733165740967
2000-03-08,XLV,health_care,18.50103759765625
2000-03-08,XLY,consumer_discretionary,9.184562683105469
2000-03-09,XLB,materials,5.623430252075195
2000-03-09,XLE,energy,7.047441005706787
2000-03-09,XLF,financials,9.689391136169434
2000-03-09,XLI,industrials,16.116594314575195
2000-03-09,XLK,technology,22.184412002563477
2000-03-09,XLP,consumer_staples,10.571443557739258
2000-03-09,XLU,utilities,5.136521816253662
2000-03-09,XLV,health_care,18.93326187133789
2000-03-09,XLY,consumer_discretionary,9.369648933410645
2000-03-10,XLB,materials,5.671266555786133
2000-03-10,XLE,energy,6.953477382659912
2000-03-10,XLF,financials,9.719694137573242
2000-03-10,XLI,industrials,16.155763626098633
2000-03-10,XLK,technology,22.23092269897461
2000-03-10,XLP,consumer_staples,10.446389198303223
2000-03-10,XLU,utilities,5.136521816253662
2000-03-10,XLV,health_care,18.775127410888672
2000-03-10,XLY,consumer_discretionary,9.242400169372559
2000-03-13,XLB,materials,5.758252143859863
2000-03-13,XLE,energy,6.851680278778076
2000-03-13,XLF,financials,9.818181991577148
2000-03-13,XLI,industrials,15.910981178283691
2000-03-13,XLK,technology,21.905363082885742
2000-03-13,XLP,consumer_staples,10.279647827148438
2000-03-13,XLU,utilities,5.152212619781494
2000-03-13,XLV,health_care,18.638078689575195
2000-03-13,XLY,consumer_discretionary,9.167215347290039
2000-03-14,XLB,materials,5.658225059509277
2000-03-14,XLE,energy,6.937815189361572
2000-03-14,XLF,financials,9.780298233032227
2000-03-14,XLI,industrials,15.822861671447754
2000-03-14,XLK,technology,21.40540313720703
2000-03-14,XLP,consumer_staples,10.221292495727539
2000-03-14,XLU,utilities,5.117701053619385
2000-03-14,XLV,health_care,18.690799713134766
2000-03-14,XLY,consumer_discretionary,9.184562683105469
2000-03-15,XLB,materials,5.997455596923828
2000-03-15,XLE,energy,6.906492710113525
2000-03-15,XLF,financials,10.378782272338867
2000-03-15,XLI,industrials,16.45929718017578
2000-03-15,XLK,technology,21.0333309173584
2000-03-15,XLP,consumer_staples,10.871581077575684
2000-03-15,XLU,utilities,5.145937442779541
2000-03-15,XLV,health_care,18.785673141479492
2000-03-15,XLY,consumer_discretionary,9.739801406860352
2000-03-16,XLB,materials,6.349733829498291
2000-03-16,XLE,energy,7.20405387878418
2000-03-16,XLF,financials,11.272719383239746
2000-03-16,XLI,industrials,17.350317001342773
2000-03-16,XLK,technology,21.765830993652344
2000-03-16,XLP,consumer_staples,11.338461875915527
2000-03-16,XLU,utilities,5.3467535972595215
2000-03-16,XLV,health_care,19.755523681640625
2000-03-16,XLY,consumer_discretionary,10.456981658935547
2000-03-17,XLB,materials,6.13810920715332
2000-03-17,XLE,energy,6.984629154205322
2000-03-17,XLF,financials,11.276067733764648
2000-03-17,XLI,industrials,17.32723617553711
2000-03-17,XLK,technology,22.277423858642578
2000-03-17,XLP,consumer_staples,11.29122257232666
2000-03-17,XLU,utilities,5.389770030975342
2000-03-17,XLV,health_care,19.7766056060791
2000-03-17,XLY,consumer_discretionary,10.483181953430176
2000-03-20,XLB,materials,6.212218284606934
2000-03-20,XLE,energy,6.874635696411133
2000-03-20,XLF,financials,11.063167572021484
2000-03-20,XLI,industrials,17.42535400390625
2000-03-20,XLK,technology,22.184412002563477
2000-03-20,XLP,consumer_staples,11.190851211547852
2000-03-20,XLU,utilities,5.367643356323242
2000-03-20,XLV,health_care,20.15611457824707
2000-03-20,XLY,consumer_discretionary,10.384660720825195
2000-03-21,XLB,materials,6.286332607269287
2000-03-21,XLE,energy,7.094622611999512
2000-03-21,XLF,financials,11.466147422790527
2000-03-21,XLI,industrials,17.79819107055664
2000-03-21,XLK,technology,22.765766143798828
2000-03-21,XLP,consumer_staples,11.39995288848877
2000-03-21,XLU,utilities,5.3328704833984375
2000-03-21,XLV,health_care,20.28261375427246
2000-03-21,XLY,consumer_discretionary,10.500563621520996
2000-03-22,XLB,materials,6.125028610229492
2000-03-22,XLE,energy,7.039626598358154
2000-03-22,XLF,financials,11.565004348754883
2000-03-22,XLI,industrials,17.719701766967773
2000-03-22,XLK,technology,23.16107940673828
2000-03-22,XLP,consumer_staples,11.307950019836426
2000-03-22,XLU,utilities,5.209583759307861
2000-03-22,XLV,health_care,20.799179077148438
2000-03-22,XLY,consumer_discretionary,10.45419692993164
2000-03-23,XLB,materials,6.3124847412109375
2000-03-23,XLE,energy,7.031774520874023
2000-03-23,XLF,financials,11.967987060546875
2000-03-23,XLI,industrials,18.131790161132812
2000-03-23,XLK,technology,23.60291290283203
2000-03-23,XLP,consumer_staples,11.215943336486816
2000-03-23,XLU,utilities,5.298099994659424
2000-03-23,XLV,health_care,20.883506774902344
2000-03-23,XLY,consumer_discretionary,10.483181953430176
2000-03-24,XLB,materials,6.2819695472717285
2000-03-24,XLE,energy,7.047481536865234
2000-03-24,XLF,financials,12.104852676391602
2000-03-24,XLI,industrials,18.239709854125977
2000-03-24,XLK,technology,23.806386947631836
2000-03-24,XLP,consumer_staples,11.015218734741211
2000-03-24,XLU,utilities,5.247520446777344
2000-03-24,XLV,health_care,21.062713623046875
2000-03-24,XLY,consumer_discretionary,10.517950057983398
2000-03-27,XLB,materials,6.255812168121338
2000-03-27,XLE,energy,7.071051120758057
2000-03-27,XLF,financials,11.709467887878418
2000-03-27,XLI,industrials,18.014049530029297
2000-03-27,XLK,technology,23.99822998046875
2000-03-27,XLP,consumer_staples,10.87302303314209
2000-03-27,XLU,utilities,5.320226669311523
2000-03-27,XLV,health_care,20.915130615234375
2000-03-27,XLY,consumer_discretionary,10.488970756530762
2000-03-28,XLB,materials,6.13810920715332
2000-03-28,XLE,energy,7.039626598358154
2000-03-28,XLF,financials,11.800711631774902
2000-03-28,XLI,industrials,17.964988708496094
2000-03-28,XLK,technology,23.41687774658203
2000-03-28,XLP,consumer_staples,10.998489379882812
2000-03-28,XLU,utilities,5.2949347496032715
2000-03-28,XLV,health_care,20.936220169067383
2000-03-28,XLY,consumer_discretionary,10.5237398147583
2000-03-29,XLB,materials,6.264533042907715
2000-03-29,XLE,energy,7.4088897705078125
2000-03-29,XLF,financials,11.709467887878418
2000-03-29,XLI,industrials,18.190654754638672
2000-03-29,XLK,technology,22.730886459350586
2000-03-29,XLP,consumer_staples,11.26612663269043
2000-03-29,XLU,utilities,5.389770030975342
2000-03-29,XLV,health_care,20.619964599609375
2000-03-29,XLY,consumer_discretionary,10.732364654541016
2000-03-30,XLB,materials,6.434552192687988
2000-03-30,XLE,energy,7.4088897705078125
2000-03-30,XLF,financials,11.732276916503906
2000-03-30,XLI,industrials,18.308391571044922
2000-03-30,XLK,technology,22.114652633666992
2000-03-30,XLP,consumer_staples,11.416683197021484
2000-03-30,XLU,utilities,5.377128601074219
2000-03-30,XLV,health_care,20.324785232543945
2000-03-30,XLY,consumer_discretionary,10.96996021270752
2000-03-31,XLB,materials,6.4301910400390625
2000-03-31,XLE,energy,7.3696064949035645
2000-03-31,XLF,financials,11.808317184448242
2000-03-31,XLI,industrials,18.33782958984375
2000-03-31,XLK,technology,22.533214569091797
2000-03-31,XLP,consumer_staples,11.358131408691406
2000-03-31,XLU,utilities,5.408738613128662
2000-03-31,XLV,health_care,20.69375991821289
2000-03-31,XLY,consumer_discretionary,10.854055404663086
2000-04-03,XLB,materials,6.639444351196289
2000-04-03,XLE,energy,7.495316028594971
2000-04-03,XLF,financials,12.378578186035156
2000-04-03,XLI,industrials,18.41631507873535
2000-04-03,XLK,technology,21.579805374145508
2000-04-03,XLP,consumer_staples,11.876691818237305
2000-04-03,XLU,utilities,5.443511486053467
2000-04-03,XLV,health_care,20.683212280273438
2000-04-03,XLY,consumer_discretionary,11.178577423095703
2000-04-04,XLB,materials,6.578408718109131
2000-04-04,XLE,energy,7.401037216186523
2000-04-04,XLF,financials,11.884352684020996
2000-04-04,XLI,industrials,18.21027374267578
2000-04-04,XLK,technology,21.370512008666992
2000-04-04,XLP,consumer_staples,12.211248397827148
2000-04-04,XLU,utilities,5.519378185272217
2000-04-04,XLV,health_care,20.451284408569336
2000-04-04,XLY,consumer_discretionary,11.039505004882812
2000-04-05,XLB,materials,6.526098728179932
2000-04-05,XLE,energy,7.181048393249512
2000-04-05,XLF,financials,11.793109893798828
2000-04-05,XLI,industrials,18.141599655151367
2000-04-05,XLK,technology,21.51004409790039
2000-04-05,XLP,consumer_staples,12.043970108032227
2000-04-05,XLU,utilities,5.592087268829346
2000-04-05,XLV,health_care,20.31423568725586
2000-04-05,XLY,consumer_discretionary,11.056884765625
2000-04-06,XLB,materials,6.486863136291504
